Section,Number,Mode,Title,Satifies,Unit,Type,Days,Times,Instructor,Location,Dates,Seats,Year,Semester
CHEM 1A (Section 23),21524,In Person,General Chemistry,,0,LAB,R,07:30AM-10:20AM,Gilles Muller,DH506,01/23/25-05/12/25,0,2025,Spring
CHEM 1A (Section 24),20562,In Person,General Chemistry,,0,LAB,R,10:30AM-01:20PM,Elizabeth Migicovsky,DH412,01/23/25-05/12/25,0,2025,Spring
CHEM 1A (Section 25),20528,In Person,General Chemistry,,0,LAB,R,10:30AM-01:20PM,Chloe Tannous,DH506,01/23/25-05/12/25,0,2025,Spring
CHEM 1A (Section 26),20529,In Person,General Chemistry,,0,LAB,R,02:30PM-05:20PM,Taylor Arhar,DH412,01/23/25-05/12/25,0,2025,Spring
CHEM 1A (Section 27),20724,In Person,General Chemistry,,0,LAB,R,02:30PM-05:20PM,Chloe Tannous,DH506,01/23/25-05/12/25,0,2025,Spring
CHEM 1A (Section 28),26662,In Person,General Chemistry,,0,LAB,M,02:30PM-05:20PM,John Diniz,DH412,01/23/25-05/12/25,0,2025,Spring
CHEM 1A (Section 29),26705,In Person,General Chemistry,,0,LAB,M,02:30PM-05:20PM,Laura Mugica Sanchez,DH506,01/23/25-05/12/25,0,2025,Spring
CHEM 1A (Section 30),26741,In Person,General Chemistry,,0,LAB,M,11:30AM-02:20PM,Irina Slobodov,DH412,01/23/25-05/12/25,0,2025,Spring
CHEM 1A (Section 31),28500,In Person,General Chemistry,,0,LAB,M,11:30AM-02:20PM,Brooke Bellinghausen,DH506,01/23/25-05/12/25,0,2025,Spring
CMPE 30 (Section 01),21413,In Person,Programming Concepts and Methodology,,3.0,LEC,TR,08:00AM-08:50AM,Faramarz Mortezaie,ENG337,01/23/25-05/12/25,1,2025,Spring
CMPE 30 (Section 05),29486,In Person,Programming Concepts and Methodology,,3.0,LAB,T,09:00AM-11:45AM,Aditya Nagaraj Shanbhog,ENG405,01/23/25-05/12/25,0,2025,Spring
CMPE 30 (Section 06),29487,In Person,Programming Concepts and Methodology,,3.0,LAB,R,09:00AM-11:45AM,Aditya Nagaraj Shanbhog,ENG405,01/23/25-05/12/25,1,2025,Spring
CMPE 30 (Section 07),29488,In Person,Programming Concepts and Methodology,,3.0,LAB,T,06:00PM-08:45PM,Pratik Korat,ENG405,01/23/25-05/12/25,0,2025,Spring
CMPE 50 (Section 01),20574,In Person,Object-Oriented Concepts and Methodology,,3.0,LEC,TR,01:30PM-02:20PM,Chao-Li Tarng,ENG337,01/23/25-05/12/25,26,2025,Spring
CMPE 50 (Section 05),29489,In Person,Object-Oriented Concepts and Methodology,,3.0,LAB,T,03:00PM-05:45PM,Rodrigo Chen,ENG489,01/23/25-05/12/25,1,2025,Spring
CMPE 50 (Section 06),29490,In Person,Object-Oriented Concepts and Methodology,,3.0,LAB,R,03:00PM-05:45PM,Rodrigo Chen,ENG489,01/23/25-05/12/25,5,2025,Spring
CMPE 102 (Section 01),22287,In Person,Assembly Language Programming,,3.0,SEM,MW,01:30PM-02:45PM,Michael Lam,ENG325,01/23/25-05/12/25,0,2025,Spring
CMPE 102 (Section 02),23290,In Person,Assembly Language Programming,,3.0,SEM,MW,10:30AM-11:45AM,Faramarz Mortezaie,ENG325,01/23/25-05/12/25,0,2025,Spring
CMPE 102 (Section 03),28935,In Person,Assembly Language Programming,,3.0,SEM,TR,12:00PM-01:15PM,Loc Lam,ENG325,01/23/25-05/12/25,0,2025,Spring
CMPE 102 (Section 04),29996,In Person,Assembly Language Programming,,3.0,SEM,M,06:00PM-08:45PM,Michael Lam,IS113,01/23/25-05/12/25,11,2025,Spring
CMPE 110 (Section 01),21645,In Person,Electronics for Computing Systems,,3.0,LEC,MW,12:00PM-12:50PM,Jahan Ghofraniha,ENG337,01/23/25-05/12/25,0,2025,Spring
CMPE 110 (Section 02),21646,In Person,Electronics for Computing Systems,,3.0,LAB,M,01:30PM-04:15PM,Jahan Ghofraniha,ENG286,01/23/25-05/12/25,0,2025,Spring
CMPE 110 (Section 03),21647,In Person,Electronics for Computing Systems,,3.0,LAB,W,01:30PM-04:15PM,Jahan Ghofraniha,ENG286,01/23/25-05/12/25,0,2025,Spring
CMPE 110 (Section 05),29492,In Person,Electronics for Computing Systems,,3.0,LAB,W,06:00PM-08:45PM,Joshita Atmakuri,ENG286,01/23/25-05/12/25,0,2025,Spring
CMPE 120 (Section 01),22085,In Person,Computer Organization and Architecture,,3.0,SEM,MW,01:30PM-02:45PM,Bhawandeep Singh Harsh,ENG343,01/23/25-05/12/25,0,2025,Spring
CMPE 120 (Section 02),24305,In Person,Computer Organization and Architecture,,3.0,SEM,MW,04:30PM-05:45PM,Bhawandeep Singh Harsh,ENG329,01/23/25-05/12/25,11,2025,Spring
CMPE 124 (Section 02),21649,In Person,Digital Design I,,3.0,LAB,W,03:00PM-05:45PM,Joshita Atmakuri,ENG278,01/23/25-05/12/25,1,2025,Spring
CMPE 124 (Section 03),27042,In Person,Digital Design I,,3.0,LAB,M,09:00AM-11:45AM,Sneha Odugoudar,ENG278,01/23/25-05/12/25,0,2025,Spring
CMPE 124 (Section 04),27043,In Person,Digital Design I,,3.0,LAB,W,09:00AM-11:45AM,Sneha Odugoudar,ENG278,01/23/25-05/12/25,0,2025,Spring
CMPE 124 (Section 05),29493,In Person,Digital Design I,,3.0,SEM,TR,08:00AM-08:50AM,Hossein Omidian,ENG189,01/23/25-05/12/25,0,2025,Spring
CMPE 125 (Section 01),24170,In Person,Digital Design II,,3.0,SEM,MW,04:30PM-05:20PM,Jahan Ghofraniha,ENG337,01/23/25-05/12/25,3,2025,Spring
CMPE 125 (Section 02),24171,In Person,Digital Design II,,3.0,LAB,T,09:00AM-11:45AM,Jahan Ghofraniha,ENG288,01/23/25-05/12/25,2,2025,Spring
CMPE 125 (Section 03),24172,In Person,Digital Design II,,3.0,LAB,T,01:30PM-04:15PM,Jahan Ghofraniha,ENG288,01/23/25-05/12/25,0,2025,Spring
CMPE 125 (Section 05),29494,In Person,Digital Design II,,3.0,LAB,M,06:00PM-08:45PM,Nivedita Nair,ENG288,01/23/25-05/12/25,1,2025,Spring
CMPE 126 (Section 01),21652,In Person,Algorithms and Data Structure Design,,3.0,LEC,TR,10:30AM-11:20AM,Mahima Agumbe Suresh,ENG337,01/23/25-05/12/25,0,2025,Spring
CMPE 126 (Section 02),21653,In Person,Algorithms and Data Structure Design,,3.0,LAB,T,02:30PM-05:20PM,Sai Anuraghav Savadam,ENG206,01/23/25-05/12/25,0,2025,Spring
CMPE 126 (Section 03),22205,In Person,Algorithms and Data Structure Design,,3.0,LAB,R,02:30PM-05:20PM,Sai Anuraghav Savadam,ENG206,01/23/25-05/12/25,0,2025,Spring
CMPE 126 (Section 05),29495,In Person,Algorithms and Data Structure Design,,3.0,LAB,W,02:30PM-05:20PM,Sai Anuraghav Savadam,ENG206,01/23/25-05/12/25,0,2025,Spring
CMPE 127 (Section 01),24398,In Person,Microprocessor Design I,,3.0,SEM,MW,09:00AM-09:50AM,Charan Bhaskar,ENG337,01/23/25-05/12/25,0,2025,Spring
CMPE 127 (Section 02),27046,In Person,Microprocessor Design I,,3.0,LAB,T,09:00AM-11:50AM,Adi Siva Prasad Reddy Korivi,ENG268,01/23/25-05/12/25,0,2025,Spring
CMPE 127 (Section 03),27047,In Person,Microprocessor Design I,,3.0,LAB,T,01:30PM-04:20PM,Adi Siva Prasad Reddy Korivi,ENG268,01/23/25-05/12/25,0,2025,Spring
CMPE 127 (Section 04),27048,In Person,Microprocessor Design I,,3.0,LAB,M,01:00PM-03:50PM,Manvendrasinh Sisodia,ENG268,01/23/25-05/12/25,0,2025,Spring
CMPE 130 (Section 01),26332,In Person,Advanced Algorithm Design,,3.0,LEC,T,06:00PM-08:45PM,Pouya Ostovari,ENG331,01/23/25-05/12/25,0,2025,Spring
CMPE 130 (Section 02),26640,In Person,Advanced Algorithm Design,,3.0,LEC,MW,03:00PM-04:15PM,Frank Lin,ENG340,01/23/25-05/12/25,3,2025,Spring
CMPE 131 (Section 01),21656,In Person,Software Engineering I,,3.0,SEM,T,06:00PM-08:45PM,Andrew Bond,ENG337,01/23/25-05/12/25,0,2025,Spring
CMPE 131 (Section 02),21949,In Person,Software Engineering I,,3.0,SEM,R,06:00PM-08:45PM,Frank Butt,ENG333,01/23/25-05/12/25,1,2025,Spring
CMPE 131 (Section 03),26396,In Person,Software Engineering I,,3.0,SEM,MW,03:00PM-04:15PM,Daphne Chen,ENG337,01/23/25-05/12/25,0,2025,Spring
CMPE 131 (Section 04),29738,In Person,Software Engineering I,,3.0,SEM,T,06:00PM-08:45PM,Carlos Rojas,ENG303,01/23/25-05/12/25,0,2025,Spring
CMPE 133 (Section 01),22087,In Person,Software Engineering II,,3.0,LEC,W,06:00PM-08:45PM,Ishie Eswar,ENG325,01/23/25-05/12/25,0,2025,Spring
CMPE 133 (Section 02),22241,In Person,Software Engineering II,,3.0,LEC,T,06:00PM-08:45PM,Ishie Eswar,ENG333,01/23/25-05/12/25,0,2025,Spring
CMPE 140 (Section 01),26334,In Person,Computer Architecture and Design,,3.0,SEM,MW,08:00AM-08:50AM,Bhawandeep Singh Harsh,ENG343,01/23/25-05/12/25,9,2025,Spring
CMPE 140 (Section 03),26336,In Person,Computer Architecture and Design,,3.0,LAB,R,09:00AM-11:50AM,Shireen Faraha Shaik,ENG288,01/23/25-05/12/25,0,2025,Spring
CMPE 140 (Section 05),29496,In Person,Computer Architecture and Design,,3.0,LAB,M,09:00AM-11:45AM,Shireen Faraha Shaik,ENG288,01/23/25-05/12/25,4,2025,Spring
CMPE 140 (Section 06),29497,In Person,Computer Architecture and Design,,3.0,LAB,W,09:00AM-11:45AM,Shireen Faraha Shaik,ENG288,01/23/25-05/12/25,6,2025,Spring
CMPE 142 (Section 01),22089,In Person,Operating Systems Design,,3.0,SEM,MW,12:00PM-01:15PM,Daphne Chen,ENG325,01/23/25-05/12/25,0,2025,Spring
CMPE 142 (Section 02),24586,In Person,Operating Systems Design,,3.0,SEM,W,06:00PM-08:45PM,Juan Gomez,ENG189,01/23/25-05/12/25,13,2025,Spring
CMPE 146 (Section 01),21657,In Person,Real-Time Embedded System Co-Design,,3.0,SEM,MW,01:30PM-02:20PM,Wo-Tak Wu,ENG337,01/23/25-05/12/25,0,2025,Spring
CMPE 146 (Section 02),21658,In Person,Real-Time Embedded System Co-Design,,3.0,LAB,M,03:00PM-05:50PM,Wo-Tak Wu,ENG405,01/23/25-05/12/25,0,2025,Spring
CMPE 146 (Section 03),22335,In Person,Real-Time Embedded System Co-Design,,3.0,LAB,W,03:00PM-05:50PM,Wo-Tak Wu,ENG405,01/23/25-05/12/25,0,2025,Spring
CMPE 146 (Section 05),29847,In Person,Real-Time Embedded System Co-Design,,3.0,LAB,W,10:30AM-01:20PM,Wo-Tak Wu,ENG405,01/23/25-05/12/25,0,2025,Spring
CMPE 148 (Section 01),21659,In Person,Computer Networks I,,3.0,SEM,T,06:00PM-08:45PM,Eric Vanuska,ENG343,01/23/25-05/12/25,2,2025,Spring
CMPE 148 (Section 02),22720,In Person,Computer Networks I,,3.0,SEM,M,06:00PM-08:45PM,Mark Ammar Rayes,ENG325,01/23/25-05/12/25,0,2025,Spring
CMPE 148 (Section 03),22877,In Person,Computer Networks I,,3.0,SEM,MW,07:30AM-08:45AM,Balaji Venkatraman,ENG325,01/23/25-05/12/25,1,2025,Spring
CMPE 152 (Section 01),22090,In Person,Compiler Design,,3.0,LEC,MW,10:30AM-11:45AM,Charan Bhaskar,ENG189,01/23/25-05/12/25,3,2025,Spring
CMPE 152 (Section 02),29984,In Person,Compiler Design,,3.0,LEC,W,07:30PM-10:15PM,Frank Butt,ENG401,01/23/25-05/12/25,19,2025,Spring
CMPE 165 (Section 01),22288,In Person,Software Engineering Process Management,,3.0,SEM,M,06:00PM-08:45PM,Ishie Eswar,CL202,01/23/25-05/12/25,0,2025,Spring
CMPE 165 (Section 02),26680,In Person,Software Engineering Process Management,,3.0,SEM,MW,10:30AM-11:45AM,Mark Ammar Rayes,ENG337,01/23/25-05/12/25,0,2025,Spring
CMPE 172 (Section 01),22293,In Person,Enterprise Software Platforms,,3.0,LEC,MW,01:30PM-02:45PM,Charan Bhaskar,ENG232,01/23/25-05/12/25,0,2025,Spring
CMPE 172 (Section 02),22289,In Person,Enterprise Software Platforms,,3.0,LEC,MW,03:00PM-04:15PM,Charan Bhaskar,ENG325,01/23/25-05/12/25,0,2025,Spring
CMPE 187 (Section 01),21674,In Person,Software Quality Engineering,,3.0,SEM,TR,03:00PM-04:15PM,Zeyu Gao,ENG337,01/23/25-05/12/25,0,2025,Spring
CMPE 187 (Section 02),22771,In Person,Software Quality Engineering,,3.0,SEM,R,06:00PM-08:45PM,Zeyu Gao,ENG337,01/23/25-05/12/25,1,2025,Spring
CMPE 195A (Section 01),21675,In Person,Senior Design Project I,GE: 4,2.0,LAB,F,03:00PM-05:45PM,Wencen Wu,ENG189,01/23/25-05/12/25,0,2025,Spring
CMPE 195A (Section 02),27054,In Person,Senior Design Project I,GE: 4,2.0,LAB,F,03:00PM-05:45PM,Wencen Wu,ENG189,01/23/25-05/12/25,0,2025,Spring
CMPE 195A (Section 03),29728,In Person,Senior Design Project I,GE: 4,2.0,LAB,F,03:00PM-05:45PM,Wencen Wu / Kaikai Liu,ENG189,01/23/25-05/12/25,0,2025,Spring
CMPE 195B (Section 01),21677,In Person,Senior Design Project II,GE: 3,3.0,LAB,F,03:00PM-05:45PM,Wencen Wu,ENG189,01/23/25-05/12/25,0,2025,Spring
CMPE 195B (Section 02),26440,In Person,Senior Design Project II,GE: 3,3.0,LAB,F,03:00PM-05:45PM,Wencen Wu,ENG189,01/23/25-05/12/25,0,2025,Spring
CMPE 195B (Section 03),29729,In Person,Senior Design Project II,GE: 3,3.0,LAB,F,03:00PM-05:45PM,Wencen Wu,ENG189,01/23/25-05/12/25,0,2025,Spring
CS 42 (Section 01),29142,In Person,Discrete Mathematics,,3.0,SEM,MW,12:00PM-01:15PM,Andrea Gottlieb,MH320,01/23/25-05/12/25,27,2025,Spring
CS 42 (Section 02),29143,In Person,Discrete Mathematics,,3.0,SEM,MW,06:00PM-07:15PM,Andrea Gottlieb,BBC324,01/23/25-05/12/25,34,2025,Spring
CS 42 (Section 03),29144,In Person,Discrete Mathematics,,3.0,SEM,TR,09:00AM-10:15AM,Sogol Jahanbekam,MH323,01/23/25-05/12/25,29,2025,Spring
CS 42 (Section 04),29145,In Person,Discrete Mathematics,,3.0,SEM,TR,12:00PM-01:15PM,Sogol Jahanbekam,MH323,01/23/25-05/12/25,29,2025,Spring
CS 42 (Section 05),29146,In Person,Discrete Mathematics,,3.0,SEM,TR,01:30PM-02:45PM,Jordan Schettler,MH323,01/23/25-05/12/25,29,2025,Spring
CS 42 (Section 06),29147,In Person,Discrete Mathematics,,3.0,SEM,TR,03:00PM-04:15PM,Wasin So,MH323,01/23/25-05/12/25,28,2025,Spring
CS 42 (Section 07),29148,In Person,Discrete Mathematics,,3.0,SEM,TR,04:30PM-05:45PM,Wasin So,MH323,01/23/25-05/12/25,19,2025,Spring
CS 42X (Section 01),29227,In Person,Discrete Mathematics,,3.0,LEC,MW,12:00PM-01:15PM,Andrea Gottlieb,MH320,01/23/25-05/12/25,10,2025,Spring
CS 42X (Section 02),29228,In Person,Discrete Mathematics,,3.0,LEC,MW,06:00PM-07:15PM,Andrea Gottlieb,BBC324,01/23/25-05/12/25,15,2025,Spring
CS 42X (Section 03),29229,In Person,Discrete Mathematics,,3.0,LEC,TR,09:00AM-10:15AM,Sogol Jahanbekam,MH323,01/23/25-05/12/25,8,2025,Spring
CS 42X (Section 04),29230,In Person,Discrete Mathematics,,3.0,LEC,TR,12:00PM-01:15PM,Sogol Jahanbekam,MH323,01/23/25-05/12/25,10,2025,Spring
CS 42X (Section 05),29231,In Person,Discrete Mathematics,,3.0,LEC,TR,01:30PM-02:45PM,Jordan Schettler,MH323,01/23/25-05/12/25,10,2025,Spring
CS 42X (Section 06),29232,In Person,Discrete Mathematics,,3.0,LEC,TR,03:00PM-04:15PM,Wasin So,MH323,01/23/25-05/12/25,10,2025,Spring
CS 42X (Section 07),29233,In Person,Discrete Mathematics,,3.0,LEC,TR,04:30PM-05:45PM,Wasin So,MH323,01/23/25-05/12/25,19,2025,Spring
CS 46A (Section 01),24391,In Person,Introduction to Programming,,4.0,LEC,TR,12:00PM-01:15PM,Narayan Balasubramanian,SCI142,01/23/25-05/12/25,48,2025,Spring
CS 46A (Section 02),24509,In Person,Introduction to Programming,,4.0,LEC,TR,10:30AM-11:45AM,Ethel Tshukudu,SCI164,01/23/25-05/12/25,19,2025,Spring
CS 46A (Section 10),22500,In Person,Introduction to Programming,,4.0,LAB,F,08:00AM-10:45AM,Narayan Balasubramanian,DH450,01/23/25-05/12/25,1,2025,Spring
CS 46A (Section 11),22907,In Person,Introduction to Programming,,4.0,LAB,F,02:00PM-04:45PM,Narayan Balasubramanian,MH225,01/23/25-05/12/25,2,2025,Spring
CS 46A (Section 12),23289,In Person,Introduction to Programming,,4.0,LAB,F,02:00PM-04:45PM,Narayan Balasubramanian,MH422,01/23/25-05/12/25,15,2025,Spring
CS 46A (Section 13),28885,In Person,Introduction to Programming,,4.0,LAB,F,02:00PM-04:45PM,Staff,MH222,01/23/25-05/12/25,30,2025,Spring
CS 46A (Section 14),25678,In Person,Introduction to Programming,,4.0,LAB,F,08:00AM-10:45AM,Ethel Tshukudu,MH225,01/23/25-05/12/25,2,2025,Spring
CS 46A (Section 15),28137,In Person,Introduction to Programming,,4.0,LAB,F,08:00AM-10:45AM,Ethel Tshukudu,MH422,01/23/25-05/12/25,18,2025,Spring
CS 46A (Section 16),28138,In Person,Introduction to Programming,,4.0,LAB,F,11:00AM-01:45PM,Ethel Tshukudu,MH422,01/23/25-05/12/25,0,2025,Spring
CS 46A (Section 17),28886,In Person,Introduction to Programming,,4.0,LAB,F,02:00PM-04:45PM,Ethel Tshukudu,MH223,01/23/25-05/12/25,0,2025,Spring
CS 46AW (Section 01),25679,In Person,Introduction to Programming Workshop,,1.0,LAB,F,11:00AM-01:45PM,David Taylor,MH235,01/23/25-05/12/25,25,2025,Spring
CS 46AX (Section 01),25680,In Person,Introduction to Programming,,4.0,LEC,TR,12:00PM-01:15PM,Narayan Balasubramanian,SCI142,01/23/25-05/12/25,19,2025,Spring
CS 46AX (Section 02),25681,In Person,Introduction to Programming,,4.0,LEC,TR,10:30AM-11:45AM,Ethel Tshukudu,SCI164,01/23/25-05/12/25,19,2025,Spring
CS 46AX (Section 10),28287,In Person,Introduction to Programming,,4.0,LAB,F,02:00PM-04:45PM,Narayan Balasubramanian,MH422,01/23/25-05/12/25,19,2025,Spring
CS 46AX (Section 14),28288,In Person,Introduction to Programming,,4.0,LAB,F,02:00PM-04:45PM,Ethel Tshukudu,MH223,01/23/25-05/12/25,19,2025,Spring
CS 46B (Section 01),21797,In Person,Introduction to Data Structures,,4.0,LEC,MW,01:30PM-02:45PM,Chung-Wen Tsao,SCI142,01/23/25-05/12/25,2,2025,Spring
CS 46B (Section 05),29462,In Person,Introduction to Data Structures,,4.0,LEC,TR,01:30PM-02:45PM,Ricky Koonming Chan,MH222,01/23/25-05/12/25,0,2025,Spring
CS 46B (Section 10),22440,In Person,Introduction to Data Structures,,4.0,LAB,F,08:00AM-10:45AM,Chung-Wen Tsao,MH223,01/23/25-05/12/25,2,2025,Spring
CS 46B (Section 11),22441,In Person,Introduction to Data Structures,,4.0,LAB,F,02:00PM-04:45PM,Chung-Wen Tsao,MH235,01/23/25-05/12/25,4,2025,Spring
CS 46B (Section 12),22442,In Person,Introduction to Data Structures,,4.0,LAB,F,11:00AM-01:45PM,Chung-Wen Tsao,DH450,01/23/25-05/12/25,1,2025,Spring
CS 46B (Section 13),22443,In Person,Introduction to Data Structures,,4.0,LAB,F,02:00PM-04:45PM,Chung-Wen Tsao,DH450,01/23/25-05/12/25,4,2025,Spring
CS 46B (Section 14),22444,In Person,Introduction to Data Structures,,4.0,LAB,TBA,TBA,Staff,,01/23/25-05/12/25,35,2025,Spring
CS 46B (Section 15),22511,In Person,Introduction to Data Structures,,4.0,LAB,TBA,TBA,Staff,,01/23/25-05/12/25,35,2025,Spring
CS 46B (Section 18),29463,In Person,Introduction to Data Structures,,4.0,LAB,F,08:00AM-10:50AM,Ricky Koonming Chan,DH318,01/23/25-05/12/25,40,2025,Spring
CS 46B (Section 19),29464,In Person,Introduction to Data Structures,,4.0,LAB,F,11:00AM-01:50PM,Ricky Koonming Chan,MH222,01/23/25-05/12/25,0,2025,Spring
CS 47 (Section 02),25932,In Person,Introduction to Computer Systems,,3.0,SEM,TR,06:00PM-07:15PM,Kaushik Patra,MH224,01/23/25-05/12/25,11,2025,Spring
CS 47 (Section 04),29451,In Person,Introduction to Computer Systems,,3.0,SEM,TR,01:30PM-02:45PM,Seshadri Paravastu,BBC125,01/23/25-05/12/25,1,2025,Spring
CS 100W (Section 07),29640,In Person,Technical Writing Workshop,WID,3.0,SEM,MW,03:00PM-04:15PM,Nathapong Shugan,SCI311,01/23/25-05/12/25,4,2025,Spring
CS 100W (Section 08),29814,In Person,Technical Writing Workshop,WID,3.0,SEM,MW,12:00PM-01:15PM,Gregory Tomlinson,CL111,01/23/25-05/12/25,0,2025,Spring
CS 100W (Section 09),29857,In Person,Technical Writing Workshop,WID,3.0,SEM,MW,03:00PM-04:15PM,Alesya Petty,SH435,01/23/25-05/12/25,0,2025,Spring
CS 100W (Section 10),29858,In Person,Technical Writing Workshop,WID,3.0,SEM,TR,10:30AM-11:45AM,Craig Jones,MH222,01/23/25-05/12/25,1,2025,Spring
CS 100W (Section 11),29859,In Person,Technical Writing Workshop,WID,3.0,SEM,MW,01:30PM-02:45PM,Anne Cheilek,CL111,01/23/25-05/12/25,0,2025,Spring
CS 100W (Section 12),29860,In Person,Technical Writing Workshop,WID,3.0,SEM,MW,10:30AM-11:45AM,Gregory Tomlinson,CL238,01/23/25-05/12/25,0,2025,Spring
CS 146 (Section 01),21733,In Person,Data Structures and Algorithms,,3.0,LEC,MW,09:00AM-10:15AM,Chung-Wen Tsao,SH100,01/23/25-05/12/25,4,2025,Spring
CS 146 (Section 02),21736,In Person,Data Structures and Algorithms,,3.0,LEC,MW,12:00PM-01:15PM,Nada Attar,MH222,01/23/25-05/12/25,0,2025,Spring
CS 146 (Section 03),21737,In Person,Data Structures and Algorithms,,3.0,LEC,MW,01:30PM-02:45PM,Nada Attar,MH222,01/23/25-05/12/25,0,2025,Spring
CS 146 (Section 04),24339,In Person,Data Structures and Algorithms,,3.0,LEC,MW,10:30AM-11:45AM,Nada Attar,DH450,01/23/25-05/12/25,1,2025,Spring
CS 146 (Section 06),21734,In Person,Data Structures and Algorithms,,3.0,LEC,MW,06:00PM-07:15PM,Doug Case,DH450,01/23/25-05/12/25,0,2025,Spring
CS 146 (Section 10),29454,In Person,Data Structures and Algorithms,,3.0,LEC,MW,12:00PM-01:15PM,Maryam Khazaei Pool,DH416,01/23/25-05/12/25,1,2025,Spring
CS 146 (Section 12),29960,In Person,Data Structures and Algorithms,,3.0,LEC,MW,01:30PM-02:45PM,Maryam Khazaei Pool,SCI311,01/23/25-05/12/25,0,2025,Spring
CS 147 (Section 01),25951,In Person,Computer Architecture,,3.0,SEM,TR,10:30AM-11:45AM,Chung-Wen Tsao,DH318,01/23/25-05/12/25,0,2025,Spring
CS 147 (Section 02),28569,In Person,Computer Architecture,,3.0,SEM,TR,07:30PM-08:45PM,Kaushik Patra,MH222,01/23/25-05/12/25,0,2025,Spring
CS 147 (Section 03),29815,In Person,Computer Architecture,,3.0,SEM,TR,01:30PM-02:45PM,Chung-Wen Tsao,SCI311,01/23/25-05/12/25,2,2025,Spring
CS 149 (Section 01),24518,In Person,Operating Systems,,3.0,SEM,MW,07:30AM-08:45AM,Faramarz Mortezaie,CL111,01/23/25-05/12/25,2,2025,Spring
CS 149 (Section 02),25722,In Person,Operating Systems,,3.0,SEM,MW,04:30PM-05:45PM,Frank Butt,MH222,01/23/25-05/12/25,8,2025,Spring
CS 149 (Section 03),28567,In Person,Operating Systems,,3.0,SEM,MW,01:30PM-02:45PM,William Andreopoulos,BBC204,01/23/25-05/12/25,0,2025,Spring
CS 149 (Section 05),29990,In Person,Operating Systems,,3.0,SEM,TR,09:00AM-10:15AM,Faramarz Mortezaie,MH225,01/23/25-05/12/25,0,2025,Spring
CS 151 (Section 01),21393,In Person,Object-Oriented Design,,3.0,SEM,MW,10:30AM-11:45AM,Jon Pearce,MH422,01/23/25-05/12/25,1,2025,Spring
CS 151 (Section 02),21394,In Person,Object-Oriented Design,,3.0,SEM,MW,12:00PM-01:15PM,Jon Pearce,MH422,01/23/25-05/12/25,3,2025,Spring
CS 151 (Section 03),21977,In Person,Object-Oriented Design,,3.0,SEM,MW,03:00PM-04:15PM,Jon Pearce,MH222,01/23/25-05/12/25,5,2025,Spring
CS 151 (Section 04),23841,In Person,Object-Oriented Design,,3.0,SEM,MW,03:00PM-04:15PM,Ahmad Yazdankhah,BBC204,01/23/25-05/12/25,0,2025,Spring
CS 151 (Section 06),29456,In Person,Object-Oriented Design,,3.0,SEM,TR,06:00PM-07:15PM,Telvin Zhong,DH450,01/23/25-05/12/25,2,2025,Spring
CS 151 (Section 80),24520,Fully Online,Object-Oriented Design,,3.0,SEM,TR,09:00AM-10:15AM,Suneuy Kim,ONLINE,01/23/25-05/12/25,4,2025,Spring
CS 152 (Section 01),28217,In Person,Programming Paradigms,,3.0,LEC,MW,12:00PM-01:15PM,Thomas Austin,CL238,01/23/25-05/12/25,1,2025,Spring
CS 152 (Section 02),28218,In Person,Programming Paradigms,,3.0,LEC,TR,03:00PM-04:15PM,Saptarshi Sengupta,BBC107,01/23/25-05/12/25,0,2025,Spring
CS 152 (Section 03),28219,In Person,Programming Paradigms,,3.0,LEC,TR,09:00AM-10:15AM,Rula Khayrallah,SCI311,01/23/25-05/12/25,1,2025,Spring
CS 154 (Section 01),28221,In Person,Formal Languages and Computability,,3.0,SEM,TR,03:00PM-04:15PM,Yan Chen,DH318,01/23/25-05/12/25,0,2025,Spring
CS 154 (Section 02),28222,In Person,Formal Languages and Computability,,3.0,SEM,MW,04:30PM-05:45PM,Ahmad Yazdankhah,BBC204,01/23/25-05/12/25,19,2025,Spring
CS 157A (Section 03),29465,In Person,Introduction to Database Management Systems,,3.0,SEM,MW,01:30PM-02:45PM,Tahereh Arabghalizi,WSQ109,01/23/25-05/12/25,0,2025,Spring
CS 157A (Section 04),29641,In Person,Introduction to Database Management Systems,,3.0,SEM,MW,03:00PM-04:15PM,Tahereh Arabghalizi,MH223,01/23/25-05/12/25,2,2025,Spring
CS 160 (Section 01),25740,In Person,Software Engineering,,3.0,SEM,TR,06:00PM-07:15PM,Dominic Abucejo,MH225,01/23/25-05/12/25,2,2025,Spring
CS 160 (Section 02),26591,In Person,Software Engineering,,3.0,SEM,MW,06:00PM-07:15PM,Frank Butt,CL111,01/23/25-05/12/25,11,2025,Spring
CS 160 (Section 03),29642,In Person,Software Engineering,,3.0,SEM,MW,06:00PM-07:15PM,Dominic Abucejo,MH225,01/23/25-05/12/25,1,2025,Spring
CS 160 (Section 04),30075,In Person,Software Engineering,,3.0,SEM,MW,07:30PM-08:45PM,Dominic Abucejo,MH225,01/23/25-05/12/25,14,2025,Spring
CS 166 (Section 01),21767,In Person,Information Security,,3.0,LEC,TR,12:00PM-01:15PM,Mark Stamp,BBC202,01/23/25-05/12/25,3,2025,Spring
CS 166 (Section 02),22755,In Person,Information Security,,3.0,LEC,MW,03:00PM-04:15PM,Chao-Li Tarng,DH318,01/23/25-05/12/25,0,2025,Spring
